hex,lat,lon,n_focos,brillo_medio,brillo_max,frp_medio,frp_max,brillo_t31_medio,pct_noche,pct_verano,pct_conf_alta,n_anios_activo,mes_pico,elevacion,temp_media,precip_anual,viento_medio,humedad_relativa,cobertura_veg,dist_asentamiento_km,dist_ruta_km
85ce9ccffffffff,-39.374,-69.862,4.0,329.305,346.54,2.115,3.19,299.742,0.25,0.25,0.0,2.0,1.0,670.0,10.74,503.7,5.26,60.85,pastizal,4.086,22.52
85ce9cd3fffffff,-39.662,-69.795,1.0,337.18,337.18,0.48,0.48,278.84,0.0,0.0,0.0,1.0,6.0,539.0,10.74,503.7,5.26,60.85,pastizal,30.463,16.74
85ce9cd7fffffff,-39.601,-69.959,2.0,331.635,332.35,3.655,5.91,292.195,0.0,0.0,0.0,2.0,4.0,744.0,10.74,503.7,5.26,60.85,pastizal,27.411,25.307
85ce9cdbfffffff,-39.579,-69.665,1.0,353.65,353.65,14.12,14.12,324.0,0.0,1.0,0.0,1.0,2.0,546.0,10.74,503.7,5.26,60.85,pastizal,15.951,18.514
85ce9d07fffffff,-38.747,-71.49,710.0,328.882,367.0,27.557,449.98,295.051,0.445,0.003,0.075,3.0,3.0,1464.0,6.02,970.9,3.55,78.01,bosque,25.882,52.572
85ce9d0bfffffff,-38.73,-71.195,9.0,324.006,344.26,14.262,34.81,292.332,0.778,0.889,0.0,2.0,1.0,1102.0,6.02,970.9,3.55,78.01,pastizal,15.055,26.984
85ce9d13fffffff,-38.956,-71.298,18.0,337.942,367.0,35.541,114.67,306.707,0.333,0.0,0.167,1.0,3.0,1843.0,6.02,970.9,3.55,78.01,suelo_desnudo,3.028,47.75
85ce9d17fffffff,-38.892,-71.462,3.0,324.293,338.64,3.11,4.78,290.537,0.333,0.0,0.0,2.0,3.0,1136.0,6.02,970.9,3.55,78.01,bosque,12.831,55.361
85ce9d23fffffff,-38.537,-71.682,5.0,337.056,346.12,6.93,17.53,297.234,0.0,0.0,0.0,4.0,3.0,948.0,9.25,985.5,2.13,76.42,bosque,54.498,69.909
85ce9d27fffffff,-38.472,-71.844,314.0,340.831,367.0,14.736,226.1,295.705,0.0,0.01,0.102,12.0,3.0,586.0,9.25,985.5,2.13,76.42,bosque,68.849,85.367
85ce9d2ffffffff,-38.392,-71.71,55.0,342.631,367.0,19.403,163.85,295.307,0.0,0.018,0.036,8.0,3.0,999.0,9.25,985.5,2.13,76.42,bosque,68.384,77.147
85ce9d37fffffff,-38.618,-71.816,17.0,319.666,338.81,2.487,5.13,287.819,0.647,0.0,0.0,4.0,5.0,1170.0,9.25,985.5,2.13,76.42,bosque,55.667,80.332
85ce9d47fffffff,-38.649,-71.062,1.0,340.01,340.01,3.75,3.75,302.0,0.0,0.0,0.0,1.0,10.0,1053.0,8.02,675.25,4.73,66.42,pastizal,19.898,14.489
85ce9d4bfffffff,-38.631,-70.768,120.0,332.915,367.0,10.388,76.86,292.035,0.458,0.475,0.092,10.0,1.0,1337.0,8.02,675.25,4.73,66.42,pastizal,5.713,0.67
85ce9d4ffffffff,-38.568,-70.93,5.0,339.11,345.51,6.526,9.46,304.53,0.0,0.0,0.0,4.0,11.0,1926.0,8.02,675.25,4.73,66.42,suelo_desnudo,13.675,10.675
85ce9d57fffffff,-38.794,-71.032,1.0,313.78,313.78,0.06,0.06,275.33,1.0,0.0,0.0,1.0,3.0,1372.0,8.02,675.25,4.73,66.42,pastizal,10.019,18.647
85ce9d5bfffffff,-38.775,-70.738,11.0,340.091,348.46,9.267,15.75,306.127,0.0,0.909,0.0,2.0,2.0,1848.0,8.02,675.25,4.73,66.42,pastizal,14.989,14.867
85ce9d63fffffff,-38.44,-71.253,47.0,337.708,367.0,5.624,24.29,297.516,0.0,0.043,0.021,11.0,9.0,925.0,5.88,916.15,2.96,75.71,bosque,44.636,39.767
85ce9d67fffffff,-38.376,-71.415,2.0,324.265,339.1,2.77,2.77,271.675,1.0,0.0,0.0,1.0,11.0,1847.0,5.88,916.15,2.96,75.71,pastizal,57.206,55.355
85ce9d6bfffffff,-38.36,-71.121,208.0,331.027,367.0,8.476,81.38,294.132,0.37,0.447,0.072,9.0,2.0,1760.0,5.88,916.15,2.96,75.71,pastizal,42.117,38.988
85ce9d6ffffffff,-38.296,-71.282,4.0,340.928,357.23,6.705,12.44,295.77,0.0,0.0,0.0,4.0,10.0,1290.0,5.88,916.15,2.96,75.71,bosque,56.808,52.922
85ce9d73fffffff,-38.585,-71.224,2.0,326.015,326.17,4.13,4.46,289.975,0.0,0.0,0.0,2.0,10.0,1093.0,5.88,916.15,2.96,75.71,pastizal,31.124,29.834
85ce9d7bfffffff,-38.504,-71.092,23.0,340.104,367.0,8.029,28.73,296.767,0.0,0.043,0.174,5.0,10.0,1639.0,5.88,916.15,2.96,75.71,pastizal,28.974,24.518
85ce9d83fffffff,-39.183,-71.403,39.0,326.576,355.9,10.545,56.66,298.105,0.462,0.974,0.0,2.0,1.0,1697.0,6.02,970.9,3.55,78.01,bosque,27.47,72.593
85ce9d8bfffffff,-39.102,-71.269,248.0,332.411,367.0,31.431,304.31,299.678,0.431,0.996,0.121,2.0,1.0,1539.0,6.02,970.9,3.55,78.01,bosque,18.391,58.42
85ce9d8ffffffff,-39.038,-71.432,12.0,324.273,348.55,5.068,12.33,297.299,0.417,1.0,0.0,1.0,1.0,1636.0,6.02,970.9,3.55,78.01,bosque,13.891,62.451
85ce9d97fffffff,-39.265,-71.538,6.0,336.377,346.35,5.352,12.13,301.008,0.0,0.5,0.0,3.0,1.0,1067.0,6.02,970.9,3.55,78.01,bosque,39.828,82.475
85ce9d9bfffffff,-39.247,-71.239,33.0,322.929,367.0,9.55,45.79,284.742,0.697,1.0,0.061,3.0,12.0,1332.0,6.02,970.9,3.55,78.01,bosque,14.377,71.266
85ce9da3fffffff,-38.909,-71.759,18.0,333.061,367.0,14.771,93.98,292.059,0.278,0.111,0.222,7.0,3.0,1096.0,9.15,1054.85,2.16,78.51,bosque,37.62,79.915
85ce9da7fffffff,-38.844,-71.923,5.0,320.788,344.85,23.978,71.94,295.694,0.2,0.2,0.0,4.0,3.0,843.0,9.15,1054.85,2.16,78.51,bosque,52.798,91.61
85ce9dabfffffff,-38.828,-71.625,88.0,342.706,367.0,58.306,621.4,298.467,0.25,0.693,0.102,3.0,2.0,699.0,9.15,1054.85,2.16,78.51,bosque,28.708,65.992
85ce9daffffffff,-38.763,-71.788,9.0,317.328,354.42,6.794,23.61,291.546,0.667,0.0,0.0,2.0,3.0,1421.0,9.15,1054.85,2.16,78.51,bosque,44.609,78.438
85ce9db3fffffff,-39.055,-71.731,5.0,343.45,355.72,5.264,7.23,300.392,0.0,0.6,0.0,3.0,1.0,660.0,9.15,1054.85,2.16,78.51,bosque,37.096,84.596
85ce9db7fffffff,-38.99,-71.895,32.0,340.238,367.0,15.043,57.88,297.659,0.062,0.156,0.125,9.0,3.0,924.0,9.15,1054.85,2.16,78.51,bosque,49.462,94.135
85ce9dc3fffffff,-39.083,-70.972,3.0,347.607,367.0,4.92,5.68,299.9,0.0,1.0,0.333,1.0,2.0,995.0,6.02,970.9,3.55,78.01,pastizal,16.004,46.353
85ce9dcbfffffff,-39.002,-70.839,42.0,331.769,367.0,27.685,139.7,296.609,0.571,0.976,0.095,1.0,1.0,1367.0,6.02,970.9,3.55,78.01,pastizal,24.703,36.435
85ce9dcffffffff,-38.938,-71.002,2.0,342.06,345.85,13.005,21.6,299.415,0.0,0.0,0.0,2.0,3.0,1579.0,6.02,970.9,3.55,78.01,suelo_desnudo,16.136,31.618
85ce9dd3fffffff,-39.228,-70.942,10.0,339.73,357.03,13.552,41.73,293.365,0.1,0.5,0.0,3.0,2.0,1014.0,6.02,970.9,3.55,78.01,pastizal,2.36,61.892
85ce9dd7fffffff,-39.165,-71.105,196.0,326.109,367.0,14.876,140.39,291.389,0.694,0.99,0.082,3.0,1.0,1529.0,6.02,970.9,3.55,78.01,pastizal,3.85,58.334
85ce9ddbfffffff,-39.146,-70.809,1.0,326.02,326.02,1.94,1.94,287.89,1.0,1.0,0.0,1.0,12.0,1723.0,6.02,970.9,3.55,78.01,pastizal,13.86,52.675
85ce9e03fffffff,-38.675,-69.286,97.0,316.973,345.36,1.814,4.86,286.029,0.763,0.072,0.0,6.0,3.0,585.0,13.25,310.25,4.43,52.14,suelo_desnudo,17.759,28.719
85ce9e07fffffff,-38.614,-69.447,635.0,316.776,367.0,2.114,13.06,283.043,0.795,0.202,0.003,12.0,5.0,626.0,13.25,310.25,4.43,52.14,pastizal,29.809,37.634
85ce9e0bfffffff,-38.593,-69.16,79.0,314.547,350.36,2.745,36.96,283.196,0.81,0.241,0.0,10.0,9.0,523.0,13.25,310.25,4.43,52.14,pastizal,4.856,37.629
85ce9e0ffffffff,-38.532,-69.32,279.0,315.587,367.0,2.167,19.23,283.11,0.785,0.305,0.004,12.0,6.0,671.0,13.25,310.25,4.43,52.14,pastizal,20.236,44.792
85ce9e13fffffff,-38.817,-69.253,12.0,308.152,330.34,0.937,2.73,280.829,0.833,0.167,0.0,4.0,3.0,611.0,13.25,310.25,4.43,52.14,matorral,13.215,12.636
85ce9e1bfffffff,-38.735,-69.126,3.0,300.36,303.57,0.413,0.53,288.667,1.0,1.0,0.0,1.0,2.0,531.0,13.25,310.25,4.43,52.14,matorral,14.95,22.177
85ce9e23fffffff,-38.411,-69.64,7.0,333.637,342.23,3.427,6.1,303.089,0.0,0.571,0.0,4.0,2.0,571.0,13.25,310.25,4.43,52.14,pastizal,17.93,38.865
85ce9e27fffffff,-38.349,-69.8,13.0,341.913,367.0,4.195,10.21,304.983,0.0,0.385,0.077,4.0,2.0,604.0,13.25,310.25,4.43,52.14,suelo_desnudo,2.85,23.97
85ce9e2bfffffff,-38.329,-69.513,7.0,333.281,336.23,3.35,6.19,299.799,0.0,0.0,0.0,2.0,4.0,1038.0,13.25,310.25,4.43,52.14,pastizal,26.427,48.44
85ce9e2ffffffff,-38.268,-69.673,8.0,340.405,346.87,4.121,8.02,303.766,0.0,0.125,0.0,5.0,3.0,781.0,13.25,310.25,4.43,52.14,pastizal,14.039,34.019
85ce9e33fffffff,-38.553,-69.607,3.0,298.627,301.41,0.893,0.98,272.213,1.0,0.0,0.0,1.0,6.0,630.0,13.25,310.25,4.43,52.14,pastizal,17.885,41.613
85ce9e37fffffff,-38.492,-69.767,1.0,335.74,335.74,3.93,3.93,307.93,0.0,0.0,0.0,1.0,11.0,655.0,13.25,310.25,4.43,52.14,pastizal,13.667,30.476
85ce9e3bfffffff,-38.472,-69.48,51.0,317.939,367.0,2.342,9.69,286.413,0.686,0.49,0.02,9.0,12.0,584.0,13.25,310.25,4.43,52.14,pastizal,31.856,53.517
85ce9e47fffffff,-38.511,-69.034,1249.0,321.348,367.0,4.414,123.16,284.43,0.744,0.221,0.046,11.0,9.0,448.0,14.24,248.2,4.62,51.62,matorral,11.821,48.202
85ce9e4bfffffff,-38.489,-68.75,209.0,315.703,367.0,2.659,25.68,287.114,0.804,0.344,0.033,12.0,10.0,414.0,14.24,248.2,4.62,51.62,agua,15.242,56.302
85ce9e4ffffffff,-38.429,-68.909,87.0,325.106,367.0,4.915,45.95,292.164,0.586,0.264,0.08,9.0,3.0,434.0,14.24,248.2,4.62,51.62,pastizal,13.327,60.225
85ce9e53fffffff,-38.713,-68.84,91.0,310.847,354.36,1.633,29.66,284.653,0.824,0.264,0.0,12.0,3.0,789.0,14.24,248.2,4.62,51.62,matorral,26.23,30.946
85ce9e57fffffff,-38.653,-69.0,1.0,299.56,299.56,0.42,0.42,282.1,1.0,1.0,0.0,1.0,1.0,505.0,14.24,248.2,4.62,51.62,matorral,10.827,34.199
85ce9e5bfffffff,-38.63,-68.715,151.0,317.544,348.59,2.327,29.36,281.421,0.781,0.179,0.0,7.0,7.0,628.0,14.24,248.2,4.62,51.62,matorral,31.26,42.719
85ce9e63fffffff,-38.309,-69.228,252.0,315.62,351.77,1.73,7.0,287.858,0.845,0.56,0.0,10.0,2.0,525.0,13.25,310.25,4.43,52.14,pastizal,34.223,68.921
85ce9e67fffffff,-38.248,-69.387,61.0,313.681,339.02,1.921,7.57,280.779,0.869,0.098,0.0,6.0,4.0,1040.0,13.25,310.25,4.43,52.14,pastizal,38.512,59.137
85ce9e6bfffffff,-38.227,-69.103,993.0,317.196,367.0,2.553,21.5,287.088,0.837,0.37,0.02,12.0,1.0,347.0,13.25,310.25,4.43,52.14,matorral,30.437,78.472
85ce9e6ffffffff,-38.167,-69.261,277.0,312.995,367.0,1.541,9.72,287.51,0.838,0.415,0.014,12.0,12.0,620.0,13.25,310.25,4.43,52.14,pastizal,45.908,71.062
85ce9e73fffffff,-38.451,-69.194,259.0,322.148,367.0,6.182,212.67,291.653,0.668,0.375,0.054,12.0,1.0,477.0,13.25,310.25,4.43,52.14,pastizal,18.437,53.211
85ce9e77fffffff,-38.39,-69.354,12.0,318.693,340.3,2.3,3.92,281.547,0.667,0.083,0.0,3.0,9.0,708.0,13.25,310.25,4.43,52.14,matorral,31.941,60.857
85ce9e7bfffffff,-38.369,-69.069,5406.0,321.493,367.0,2.529,26.51,287.737,0.769,0.326,0.009,12.0,2.0,369.0,13.25,310.25,4.43,52.14,matorral,24.203,63.128
85ce9e83fffffff,-39.043,-69.346,14.0,314.273,348.81,1.087,2.44,290.201,0.786,0.571,0.0,4.0,1.0,797.0,12.28,302.95,4.76,55.14,matorral,15.51,10.715
85ce9e87fffffff,-38.982,-69.507,1.0,297.76,297.76,0.5,0.5,274.19,1.0,0.0,0.0,1.0,9.0,790.0,12.28,302.95,4.76,55.14,suelo_desnudo,24.359,2.723
85ce9e8bfffffff,-38.96,-69.219,221.0,313.907,367.0,1.986,24.21,286.785,0.787,0.434,0.023,12.0,12.0,651.0,12.28,302.95,4.76,55.14,suelo_desnudo,2.716,3.377
85ce9e8ffffffff,-38.9,-69.38,11.0,306.853,344.11,1.145,3.35,281.957,0.909,0.091,0.0,3.0,10.0,731.0,12.28,302.95,4.76,55.14,matorral,13.724,5.415
85ce9e97fffffff,-39.125,-69.474,1.0,299.1,299.1,0.47,0.47,284.37,1.0,1.0,0.0,1.0,12.0,820.0,12.28,302.95,4.76,55.14,pastizal,29.805,18.563
85ce9e9bfffffff,-39.103,-69.185,6.0,309.332,324.6,1.172,3.07,284.652,1.0,0.5,0.0,3.0,2.0,562.0,12.28,302.95,4.76,55.14,matorral,18.812,17.886
85ce9eaffffffff,-38.635,-69.735,11.0,311.771,342.5,2.935,17.52,277.705,0.818,0.182,0.0,3.0,7.0,655.0,9.57,664.3,4.99,62.69,pastizal,5.992,29.884
85ce9eb3fffffff,-38.921,-69.669,5.0,306.194,318.06,0.868,1.89,276.978,1.0,0.4,0.0,4.0,12.0,786.0,9.57,664.3,4.99,62.69,suelo_desnudo,9.099,1.455
85ce9ebbfffffff,-38.839,-69.541,33.0,304.894,325.01,0.942,1.96,283.241,1.0,0.909,0.0,2.0,12.0,793.0,9.57,664.3,4.99,62.69,pastizal,17.869,13.036
85ce9ec3fffffff,-38.937,-68.931,42.0,324.358,347.86,3.292,7.71,290.273,0.762,1.0,0.0,3.0,2.0,449.0,13.8,251.85,4.92,53.1,matorral,23.796,5.941
85ce9ec7fffffff,-38.878,-69.092,39.0,304.446,336.09,0.864,2.6,279.337,0.949,0.282,0.0,4.0,9.0,561.0,13.8,251.85,4.92,53.1,matorral,11.451,8.124
85ce9ecbfffffff,-38.855,-68.806,4.0,299.462,301.62,0.585,0.73,281.952,1.0,0.25,0.0,3.0,1.0,730.0,13.8,251.85,4.92,53.1,pastizal,35.731,16.637
85ce9ecffffffff,-38.795,-68.966,267.0,319.404,367.0,2.347,22.25,289.116,0.693,0.367,0.015,12.0,10.0,534.0,13.8,251.85,4.92,53.1,matorral,24.711,19.92
85ce9ed7fffffff,-39.02,-69.058,39.0,329.746,367.0,3.866,9.22,294.66,0.59,1.0,0.051,1.0,2.0,447.0,13.8,251.85,4.92,53.1,matorral,16.21,6.229
85ce9edbfffffff,-38.997,-68.771,1.0,340.63,340.63,8.34,8.34,312.77,0.0,1.0,0.0,1.0,12.0,364.0,13.8,251.85,4.92,53.1,otro_0,29.282,2.902
85cea003fffffff,-43.529,-71.453,4.0,323.625,340.94,3.225,7.19,282.575,0.75,0.0,0.0,2.0,11.0,528.0,5.33,890.6,3.59,81.3,pastizal,1.26,37.45
85cea007fffffff,-43.467,-71.631,2.0,318.225,332.6,2.3,3.6,283.36,0.5,0.0,0.0,2.0,7.0,791.0,5.33,890.6,3.59,81.3,bosque,15.299,30.06
85cea00bfffffff,-43.441,-71.308,8.0,344.056,367.0,7.693,11.72,294.866,0.0,0.25,0.125,4.0,4.0,1022.0,5.33,890.6,3.59,81.3,pastizal,16.575,33.604
85cea013fffffff,-43.678,-71.422,68.0,340.124,367.0,25.81,81.53,301.588,0.279,0.662,0.235,4.0,12.0,616.0,5.33,890.6,3.59,81.3,bosque,16.318,40.795
85cea017fffffff,-43.617,-71.6,4.0,333.498,338.11,3.46,4.31,291.96,0.0,0.25,0.0,4.0,4.0,1158.0,5.33,890.6,3.59,81.3,pastizal,14.109,46.309
85cea023fffffff,-43.256,-71.84,19.0,323.077,350.13,4.725,28.15,294.097,0.526,0.789,0.0,4.0,2.0,1078.0,5.14,1120.55,2.27,84.59,bosque,35.657,11.272
85cea027fffffff,-43.193,-72.017,4.0,319.46,342.65,3.012,5.5,286.64,0.5,0.5,0.0,2.0,4.0,1205.0,5.14,1120.55,2.27,84.59,bosque,46.266,21.402
85cea02bfffffff,-43.169,-71.693,8.0,328.091,349.73,3.365,5.32,284.288,0.25,0.75,0.0,2.0,2.0,333.0,5.14,1120.55,2.27,84.59,bosque,20.52,0.731
85cea02ffffffff,-43.106,-71.87,1.0,311.85,311.85,0.95,0.95,293.69,1.0,1.0,0.0,1.0,2.0,896.0,5.14,1120.55,2.27,84.59,bosque,32.847,12.12
85cea047fffffff,-43.353,-71.162,18.0,345.826,367.0,17.059,33.04,298.71,0.056,0.0,0.278,4.0,3.0,1538.0,5.33,890.6,3.59,81.3,pastizal,31.865,21.786
85cea04bfffffff,-43.326,-70.841,1.0,333.56,333.56,4.71,4.71,293.55,0.0,1.0,0.0,1.0,2.0,769.0,5.33,890.6,3.59,81.3,pastizal,18.578,3.689
85cea04ffffffff,-43.265,-71.018,4.0,342.59,352.26,9.45,13.71,288.205,0.0,0.0,0.0,2.0,11.0,1074.0,5.33,890.6,3.59,81.3,pastizal,30.17,10.984
85cea053fffffff,-43.562,-70.952,9.0,332.264,341.92,3.468,5.75,286.486,0.0,0.0,0.0,4.0,5.0,812.0,5.33,890.6,3.59,81.3,pastizal,13.791,10.173
85cea05bfffffff,-43.474,-70.808,2.0,340.275,346.15,3.415,4.67,296.59,0.0,0.5,0.0,2.0,8.0,768.0,5.33,890.6,3.59,81.3,pastizal,1.968,1.149
85cea063fffffff,-43.143,-71.371,44.0,338.895,367.0,15.426,174.67,291.249,0.455,0.636,0.136,8.0,1.0,811.0,5.98,843.15,3.4,78.38,pastizal,10.064,5.233
85cea067fffffff,-43.081,-71.548,26.0,337.435,367.0,8.055,21.28,292.15,0.077,0.538,0.077,8.0,1.0,647.0,5.98,843.15,3.4,78.38,bosque,6.518,6.743
85cea06bfffffff,-43.056,-71.227,53.0,326.157,367.0,38.232,480.6,289.455,0.566,0.981,0.057,2.0,2.0,734.0,5.98,843.15,3.4,78.38,pastizal,17.25,10.332
85cea06ffffffff,-42.994,-71.403,9.0,331.474,356.54,32.081,74.82,280.432,0.556,0.111,0.0,3.0,3.0,556.0,5.98,843.15,3.4,78.38,pastizal,10.578,0.022
85cea077fffffff,-43.231,-71.516,36.0,337.814,367.0,11.588,62.9,289.822,0.333,0.778,0.111,7.0,1.0,648.0,5.98,843.15,3.4,78.38,bosque,16.524,4.737
85cea07bfffffff,-43.204,-71.195,10.0,329.801,367.0,24.62,95.47,298.861,0.6,0.9,0.1,2.0,2.0,1107.0,5.98,843.15,3.4,78.38,pastizal,25.751,20.994
85cea083fffffff,-43.916,-71.537,4.0,330.71,337.15,12.233,36.95,295.902,0.0,0.0,0.0,3.0,3.0,927.0,4.83,959.95,5.55,83.58,agua,32.346,49.921
85cea087fffffff,-43.854,-71.716,1.0,333.55,333.55,12.2,12.2,300.41,0.0,0.0,0.0,1.0,11.0,1163.0,4.83,959.95,5.55,83.58,bosque,40.819,63.041
85cea08bfffffff,-43.827,-71.39,474.0,343.673,367.0,38.389,233.09,303.53,0.321,0.888,0.213,2.0,2.0,1068.0,4.83,959.95,5.55,83.58,pastizal,33.088,36.614
85cea093fffffff,-44.065,-71.505,369.0,332.101,367.0,23.169,184.05,295.273,0.32,0.081,0.092,3.0,3.0,1221.0,4.83,959.95,5.55,83.58,pastizal,16.844,50.666
85cea09bfffffff,-43.977,-71.358,1.0,325.16,325.16,3.2,3.2,296.39,0.0,0.0,0.0,1.0,10.0,1115.0,4.83,959.95,5.55,83.58,pastizal,22.582,37.314
85cea0a3fffffff,-43.643,-71.926,293.0,331.059,367.0,11.193,139.33,294.54,0.485,0.754,0.106,7.0,2.0,306.0,5.14,1120.55,2.27,84.59,bosque,39.018,53.733
85cea0a7fffffff,-43.58,-72.105,9.0,320.043,345.89,3.473,7.26,291.183,0.444,0.778,0.0,3.0,12.0,305.0,5.14,1120.55,2.27,84.59,bosque,51.843,53.183
85cea0abfffffff,-43.555,-71.779,36.0,328.382,349.46,6.527,82.29,290.113,0.25,0.25,0.0,8.0,11.0,678.0,5.14,1120.55,2.27,84.59,bosque,25.308,42.206
85cea0b3fffffff,-43.793,-71.896,7.0,338.941,351.8,10.799,15.98,299.796,0.0,0.857,0.0,2.0,12.0,1487.0,5.14,1120.55,2.27,84.59,bosque,44.926,69.505
85cea0b7fffffff,-43.73,-72.075,115.0,334.286,367.0,11.349,93.67,295.898,0.217,0.783,0.043,4.0,2.0,689.0,5.14,1120.55,2.27,84.59,bosque,53.693,66.876
85cea0bbfffffff,-43.705,-71.748,198.0,328.219,367.0,19.188,339.27,292.869,0.702,0.0,0.045,3.0,3.0,636.0,5.14,1120.55,2.27,84.59,bosque,29.501,57.644
85cea0c7fffffff,-43.739,-71.243,1.0,331.94,331.94,5.62,5.62,278.34,0.0,0.0,0.0,1.0,8.0,824.0,4.83,959.95,5.55,83.58,pastizal,28.973,25.261
85cea0cbfffffff,-43.711,-70.919,12.0,345.192,367.0,9.821,34.08,310.692,0.0,1.0,0.083,1.0,2.0,928.0,4.83,959.95,5.55,83.58,pastizal,25.868,2.785
85cea0d7fffffff,-43.888,-71.211,1.0,344.69,344.69,6.7,6.7,283.77,0.0,0.0,0.0,1.0,8.0,1017.0,4.83,959.95,5.55,83.58,pastizal,34.758,23.911
85cea0dbfffffff,-43.86,-70.886,8.0,349.932,367.0,18.05,28.96,297.674,0.0,0.0,0.125,1.0,11.0,1008.0,4.83,959.95,5.55,83.58,pastizal,31.141,2.28
85cea10ffffffff,-42.94,-72.726,4.0,334.62,339.68,3.658,6.61,293.335,0.0,0.5,0.0,2.0,12.0,3.0,6.64,1379.7,2.37,87.01,bosque,103.858,83.321
85cea11bfffffff,-43.154,-72.52,15.0,336.449,367.0,5.306,10.59,293.319,0.0,0.467,0.067,5.0,12.0,1313.0,6.64,1379.7,2.37,87.01,bosque,85.988,62.274
85cea12ffffffff,-42.66,-73.107,1.0,328.18,328.18,2.17,2.17,292.9,0.0,1.0,0.0,1.0,2.0,0.0,10.05,1416.2,3.7,84.76,agua,138.517,124.355
85cea143fffffff,-42.981,-72.224,11.0,333.405,350.51,4.007,6.55,292.388,0.182,0.818,0.0,6.0,12.0,1373.0,6.64,1379.7,2.37,87.01,bosque,62.728,43.891
85cea153fffffff,-43.131,-72.195,1.0,330.32,330.32,94.88,94.88,290.5,0.0,1.0,0.0,1.0,2.0,750.0,6.64,1379.7,2.37,87.01,bosque,59.363,36.09
85cea157fffffff,-43.067,-72.372,3.0,337.807,345.45,4.583,6.35,293.177,0.0,1.0,0.0,2.0,12.0,164.0,6.64,1379.7,2.37,87.01,bosque,73.65,51.604
85cea15bfffffff,-43.044,-72.047,19.0,336.321,367.0,5.078,13.63,297.528,0.0,0.632,0.053,7.0,12.0,429.0,6.64,1379.7,2.37,87.01,bosque,47.427,27.921
85cea167fffffff,-42.639,-72.782,4.0,337.438,344.8,3.732,5.32,294.938,0.0,1.0,0.0,2.0,2.0,182.0,7.48,1332.25,2.42,85.42,bosque,111.76,102.861
85cea16ffffffff,-42.554,-72.634,2.0,316.725,330.54,3.545,6.5,292.8,0.5,1.0,0.0,1.0,1.0,517.0,7.48,1332.25,2.42,85.42,bosque,98.874,99.661
85cea173fffffff,-42.854,-72.577,2908.0,315.173,354.42,2.801,15.6,285.965,0.801,0.38,0.0,10.0,1.0,620.0,7.48,1332.25,2.42,85.42,bosque,94.136,75.981
85cea1c3fffffff,-43.367,-72.313,4.0,331.675,338.69,6.932,12.24,293.032,0.0,1.0,0.0,2.0,12.0,796.0,5.22,1478.25,2.19,89.05,bosque,71.015,50.087
85cea1cbfffffff,-43.28,-72.165,1.0,328.72,328.72,2.25,2.25,290.52,0.0,0.0,0.0,1.0,11.0,1319.0,5.22,1478.25,2.19,89.05,bosque,60.653,35.274
85cea1cffffffff,-43.217,-72.343,8.0,337.096,367.0,22.9,45.16,294.872,0.0,0.75,0.25,4.0,12.0,485.0,5.22,1478.25,2.19,89.05,bosque,72.643,47.981
85cea1d3fffffff,-43.518,-72.284,5.0,337.406,367.0,4.996,10.25,295.274,0.0,0.4,0.2,4.0,10.0,1606.0,5.22,1478.25,2.19,89.05,bosque,66.096,57.299
85cea1dbfffffff,-43.43,-72.135,1.0,329.7,329.7,1.42,1.42,292.84,0.0,1.0,0.0,1.0,12.0,902.0,5.22,1478.25,2.19,89.05,bosque,55.316,41.864
85cea207fffffff,-42.854,-70.622,35.0,352.607,367.0,47.427,115.38,319.42,0.0,0.971,0.2,2.0,1.0,532.0,7.32,667.95,4.55,73.26,suelo_desnudo,57.379,30.579
85cea20bfffffff,-42.826,-70.307,5.0,342.02,345.06,12.558,27.37,304.69,0.0,0.8,0.0,2.0,12.0,920.0,7.32,667.95,4.55,73.26,suelo_desnudo,83.376,54.593
85cea20ffffffff,-42.766,-70.481,2.0,337.03,337.1,2.985,3.42,293.55,0.0,0.0,0.0,2.0,3.0,719.0,7.32,667.95,4.55,73.26,suelo_desnudo,70.526,39.461
85cea217fffffff,-43.002,-70.589,9.0,351.551,367.0,12.651,17.85,290.076,0.0,0.0,0.444,2.0,8.0,603.0,7.32,667.95,4.55,73.26,suelo_desnudo,57.376,25.966
85cea223fffffff,-42.645,-70.83,7.0,321.539,367.0,54.781,100.89,301.777,0.286,0.714,0.286,2.0,12.0,837.0,7.57,671.6,4.26,72.17,pastizal,49.974,11.965
85cea227fffffff,-42.585,-71.004,6.0,356.477,367.0,45.392,206.1,312.757,0.0,1.0,0.5,2.0,2.0,779.0,7.57,671.6,4.26,72.17,pastizal,35.83,1.846
85cea22ffffffff,-42.498,-70.863,25.0,328.352,351.65,10.148,37.0,283.468,0.64,0.0,0.0,1.0,8.0,898.0,7.57,671.6,4.26,72.17,pastizal,46.63,15.746
85cea233fffffff,-42.793,-70.797,44.0,349.522,367.0,60.993,150.67,313.328,0.0,0.705,0.273,4.0,1.0,1076.0,7.57,671.6,4.26,72.17,suelo_desnudo,44.791,14.789
85cea237fffffff,-42.733,-70.972,9.0,350.372,367.0,16.566,19.73,310.911,0.0,1.0,0.111,1.0,12.0,874.0,7.57,671.6,4.26,72.17,pastizal,34.859,0.202
85cea243fffffff,-42.798,-69.993,4.0,353.628,367.0,12.215,21.67,300.74,0.0,1.0,0.5,1.0,12.0,1194.0,7.18,594.95,5.26,72.58,pastizal,101.949,79.28
