hex,lat,lon,n_focos,riesgo_alto,proba_oof,elevacion,temp_media,precip_anual,viento_medio,humedad_relativa,dist_asentamiento_km,dist_ruta_km,cobertura_veg
85ceaa4bfffffff,-40.808,-72.478,13.0,0,0.042338144,123.0,9.41,1142.45,2.43,82.84,56.752,46.35,agua
85ceaa4ffffffff,-40.743,-72.648,19.0,0,0.11800373,241.0,9.41,1142.45,2.43,82.84,70.496,59.599,pastizal
85ceaa53fffffff,-41.04,-72.593,14.0,0,0.06511226,351.0,9.41,1142.45,2.43,82.84,74.179,65.751,bosque
85ceaa57fffffff,-40.975,-72.764,8.0,0,0.25141704,243.0,9.41,1142.45,2.43,82.84,84.635,75.091,pastizal
85ceaa5bfffffff,-40.957,-72.45,3.0,0,0.0646149,351.0,9.41,1142.45,2.43,82.84,59.274,50.595,bosque
85ceaa63fffffff,-40.612,-72.988,71.0,0,0.6589404,83.0,10.63,1131.5,1.99,84.18,100.16,89.001,pastizal
85ceaa67fffffff,-40.545,-73.157,522.0,1,0.5017493,14.0,10.63,1131.5,1.99,84.18,115.543,104.364,pastizal
85ceaa6bfffffff,-40.529,-72.845,53.0,0,0.25989023,105.0,10.63,1131.5,1.99,84.18,90.058,78.903,pastizal
85ceaa6ffffffff,-40.463,-73.014,163.0,1,0.5422918,94.0,10.63,1131.5,1.99,84.18,105.872,94.748,pastizal
85ceaa73fffffff,-40.76,-72.961,28.0,0,0.67333436,75.0,10.63,1131.5,1.99,84.18,97.009,86.142,pastizal
85ceaa77fffffff,-40.694,-73.131,120.0,0,0.88534516,83.0,10.63,1131.5,1.99,84.18,111.458,100.426,pastizal
85ceaa7bfffffff,-40.677,-72.818,93.0,0,0.20776916,127.0,10.63,1131.5,1.99,84.18,85.085,73.996,pastizal
85ceaa83fffffff,-41.375,-73.172,34.0,0,0.6176158,61.0,10.66,1335.9,2.43,86.09,134.828,126.852,pastizal
85ceaa87fffffff,-41.309,-73.344,43.0,0,0.09926195,116.0,10.66,1335.9,2.43,86.09,143.943,135.222,pastizal
85ceaa8bfffffff,-41.291,-73.026,25.0,0,0.27861696,95.0,10.66,1335.9,2.43,86.09,119.563,111.516,bosque
85ceaa8ffffffff,-41.225,-73.198,69.0,0,0.46264976,156.0,10.66,1335.9,2.43,86.09,128.894,120.03,cultivo
85ceaa93fffffff,-41.524,-73.146,128.0,0,0.088869184,108.0,10.66,1335.9,2.43,86.09,141.735,135.326,bosque
85ceaa97fffffff,-41.458,-73.319,23.0,0,0.096388794,29.0,10.66,1335.9,2.43,86.09,150.145,142.226,pastizal
85ceaa9bfffffff,-41.441,-73.0,279.0,1,0.21604915,74.0,10.66,1335.9,2.43,86.09,127.14,119.993,bosque
85ceaaa3fffffff,-41.092,-73.542,43.0,0,0.05502,232.0,10.34,1303.05,3.48,85.69,151.112,141.184,bosque
85ceaaa7fffffff,-41.025,-73.713,5.0,0,0.04504503,244.0,10.34,1303.05,3.48,85.69,163.533,153.271,bosque
85ceaaabfffffff,-41.009,-73.396,100.0,0,0.4054091,116.0,10.34,1303.05,3.48,85.69,136.973,126.84,pastizal
85ceaaaffffffff,-40.942,-73.567,28.0,0,0.05096925,158.0,10.34,1303.05,3.48,85.69,149.81,139.361,bosque
85ceaab3fffffff,-41.242,-73.516,28.0,0,0.21365975,172.0,10.34,1303.05,3.48,85.69,154.24,144.938,pastizal
85ceaab7fffffff,-41.175,-73.689,33.0,0,0.071578965,90.0,10.34,1303.05,3.48,85.69,165.505,155.757,bosque
85ceaabbfffffff,-41.159,-73.37,96.0,0,0.032645572,159.0,10.34,1303.05,3.48,85.69,139.497,130.021,bosque
85ceaac3fffffff,-41.273,-72.71,136.0,0,0.3116255,270.0,8.51,1211.8,2.09,84.18,96.52,89.46,bosque
85ceaacbfffffff,-41.189,-72.566,6.0,0,0.23993328,53.0,8.51,1211.8,2.09,84.18,81.262,74.273,agua
85ceaad3fffffff,-41.422,-72.682,63.0,0,0.37493438,426.0,8.51,1211.8,2.09,84.18,105.978,97.774,bosque
85ceaad7fffffff,-41.357,-72.854,282.0,1,0.48584598,142.0,8.51,1211.8,2.09,84.18,111.812,104.702,bosque
85ceaadbfffffff,-41.338,-72.538,265.0,1,0.060912795,931.0,8.51,1211.8,2.09,84.18,90.898,85.138,bosque
85ceab43fffffff,-40.426,-73.811,10.0,0,0.011194149,0.0,10.83,1186.25,3.94,83.86,172.537,161.357,agua
85ceab4bfffffff,-40.344,-73.666,2.0,0,0.04343264,837.0,10.83,1186.25,3.94,83.86,162.73,151.582,bosque
85ceab5bfffffff,-40.494,-73.641,8.0,0,0.04345565,384.0,10.83,1186.25,3.94,83.86,156.95,145.774,bosque
85ceabcbfffffff,-40.725,-73.762,8.0,0,0.049792927,282.0,10.34,1303.05,3.48,85.69,164.724,153.763,bosque
85ceabd3fffffff,-40.958,-73.885,3.0,0,0.053755954,240.0,10.34,1303.05,3.48,85.69,176.594,166.088,bosque
85ceac03fffffff,-42.633,-73.939,22.0,0,0.37321144,143.0,10.04,1397.95,3.19,87.17,202.687,188.251,bosque
85ceac07fffffff,-42.566,-74.115,2.0,0,0.15880686,74.0,10.04,1397.95,3.19,87.17,214.654,204.428,bosque
85ceac0bfffffff,-42.548,-73.787,75.0,0,0.029696673,48.0,10.04,1397.95,3.19,87.17,188.056,180.094,bosque
85ceac13fffffff,-42.784,-73.914,7.0,0,0.039797463,79.0,10.04,1397.95,3.19,87.17,202.46,181.371,bosque
85ceac1bfffffff,-42.699,-73.762,20.0,0,0.025230484,115.0,10.04,1397.95,3.19,87.17,191.381,172.125,bosque
85ceac43fffffff,-42.529,-73.46,19.0,0,0.0047616065,0.0,10.04,1397.95,3.19,87.17,161.716,156.744,agua
85ceac47fffffff,-42.463,-73.636,108.0,0,0.09706148,129.0,10.04,1397.95,3.19,87.17,173.629,172.979,pastizal
85ceac4bfffffff,-42.444,-73.31,10.0,0,0.003095343,0.0,10.04,1397.95,3.19,87.17,147.164,150.905,agua
85ceac4ffffffff,-42.378,-73.486,38.0,0,0.002839118,0.0,10.04,1397.95,3.19,87.17,159.45,164.506,agua
85ceac53fffffff,-42.68,-73.434,5.0,0,0.0028715692,0.0,10.04,1397.95,3.19,87.17,165.381,147.674,agua
85ceac57fffffff,-42.614,-73.61,11.0,0,0.016316073,108.0,10.04,1397.95,3.19,87.17,176.468,163.867,agua
85ceac5bfffffff,-42.595,-73.283,4.0,0,0.017591182,100.0,10.04,1397.95,3.19,87.17,150.632,140.536,agua
85ceac63fffffff,-42.246,-73.837,76.0,0,0.052573413,361.0,10.46,1441.75,3.31,86.47,185.905,190.929,bosque
85ceac6bfffffff,-42.161,-73.687,117.0,0,0.1554146,89.0,10.46,1441.75,3.31,86.47,172.838,177.726,bosque
85ceac6ffffffff,-42.095,-73.862,34.0,0,0.26086158,36.0,10.46,1441.75,3.31,86.47,187.125,191.87,bosque
85ceac73fffffff,-42.397,-73.812,152.0,1,0.073583245,172.0,10.46,1441.75,3.31,86.47,186.217,189.24,bosque
85ceac77fffffff,-42.33,-73.988,1.0,0,0.26911288,508.0,10.46,1441.75,3.31,86.47,199.36,204.402,bosque
85ceac7bfffffff,-42.312,-73.661,104.0,0,0.14470832,160.0,10.46,1441.75,3.31,86.47,172.408,177.454,bosque
85ceac8bfffffff,-42.935,-73.889,42.0,0,0.15550576,199.0,9.96,1365.1,3.3,86.63,198.083,175.857,bosque
85ceac8ffffffff,-42.869,-74.066,187.0,1,0.16716796,199.0,9.96,1365.1,3.3,86.63,213.359,191.47,bosque
85ceacc3fffffff,-42.916,-73.559,30.0,0,0.0059117605,0.0,9.96,1365.1,3.3,86.63,171.536,149.754,agua
85ceacc7fffffff,-42.85,-73.736,27.0,0,0.024906313,0.0,9.96,1365.1,3.3,86.63,186.917,165.505,bosque
85ceaccbfffffff,-42.831,-73.407,5.0,0,0.004976151,0.0,9.96,1365.1,3.3,86.63,160.785,140.058,agua
85ceaccffffffff,-42.765,-73.585,19.0,0,0.08996974,183.0,9.96,1365.1,3.3,86.63,176.454,156.057,bosque
85ceacd3fffffff,-43.068,-73.533,34.0,0,0.0062452797,10.0,9.96,1365.1,3.3,86.63,168.182,145.16,agua
85ceacd7fffffff,-43.002,-73.711,41.0,0,0.033327267,223.0,9.96,1365.1,3.3,86.63,183.009,160.406,bosque
85ceacdbfffffff,-42.982,-73.381,1.0,0,0.02976877,54.0,9.96,1365.1,3.3,86.63,156.355,134.149,agua
85ceae07fffffff,-41.974,-73.066,1.0,0,0.027011808,0.0,10.87,1412.55,3.42,84.67,121.758,126.135,agua
85ceae0bfffffff,-41.954,-72.745,6.0,0,0.37861577,85.0,10.87,1412.55,3.42,84.67,95.567,99.747,bosque
85ceae0ffffffff,-41.889,-72.919,2.0,0,0.13011657,57.0,10.87,1412.55,3.42,84.67,110.958,114.865,agua
85ceae23fffffff,-41.758,-73.266,10.0,0,0.11204332,51.0,10.87,1412.55,3.42,84.67,142.305,145.024,agua
85ceae27fffffff,-41.692,-73.44,7.0,0,0.09377243,32.0,10.87,1412.55,3.42,84.67,158.165,160.458,bosque
85ceae2bfffffff,-41.674,-73.119,24.0,0,0.30820495,63.0,10.87,1412.55,3.42,84.67,133.311,134.673,bosque
85ceae2ffffffff,-41.608,-73.293,92.0,0,0.06068056,63.0,10.87,1412.55,3.42,84.67,149.373,149.649,bosque
85ceae37fffffff,-41.842,-73.414,22.0,0,0.0073606255,0.0,10.87,1412.55,3.42,84.67,152.353,156.234,agua
85ceae3bfffffff,-41.824,-73.093,11.0,0,0.058302842,0.0,10.87,1412.55,3.42,84.67,126.557,129.802,agua
85ceae43fffffff,-41.934,-72.426,1.0,0,0.06977708,34.0,8.61,1281.15,2.48,83.8,69.855,73.673,bosque
85ceae53fffffff,-42.083,-72.398,1.0,0,0.06947884,124.0,8.61,1281.15,2.48,83.8,65.918,70.729,bosque
85ceae67fffffff,-41.59,-72.973,1.0,0,0.6890584,6.0,8.51,1211.8,2.09,84.18,125.583,122.975,agua
85ceae6bfffffff,-41.571,-72.655,1.0,0,0.36368045,142.0,8.51,1211.8,2.09,84.18,102.093,96.436,bosque
85ceae6ffffffff,-41.506,-72.827,31.0,0,0.18405113,0.0,8.51,1211.8,2.09,84.18,118.198,110.753,agua
85ceae77fffffff,-41.74,-72.946,7.0,0,0.17344981,0.0,8.51,1211.8,2.09,84.18,117.305,119.067,agua
85ceae87fffffff,-42.359,-73.161,8.0,0,0.035602637,0.0,10.39,1412.55,3.39,84.79,132.864,137.919,agua
85ceae8bfffffff,-42.339,-72.837,2.0,0,0.014381025,0.0,10.39,1412.55,3.39,84.79,106.518,111.564,agua
85ceae8ffffffff,-42.274,-73.012,2.0,0,0.013080617,0.0,10.39,1412.55,3.39,84.79,118.894,123.948,agua
85ceae93fffffff,-42.575,-72.958,2.0,0,0.017747052,0.0,10.39,1412.55,3.39,84.79,125.35,118.81,agua
85ceae9bfffffff,-42.489,-72.81,4.0,0,0.013134467,0.0,10.39,1412.55,3.39,84.79,110.248,115.101,agua
85ceaea3fffffff,-42.143,-73.362,11.0,0,0.0073606255,0.0,10.87,1412.55,3.42,84.67,145.943,150.822,agua
85ceaea7fffffff,-42.077,-73.537,41.0,0,0.21689661,122.0,10.87,1412.55,3.42,84.67,160.243,164.955,bosque
85ceaeb3fffffff,-42.294,-73.336,15.0,0,0.0073606255,0.0,10.87,1412.55,3.42,84.67,145.581,150.631,agua
85ceaeb7fffffff,-42.228,-73.512,165.0,1,0.052490197,133.0,10.87,1412.55,3.42,84.67,158.954,163.98,pastizal
85ceaebbfffffff,-42.209,-73.187,5.0,0,0.040706426,0.0,10.87,1412.55,3.42,84.67,132.109,137.138,agua
85ceaec7fffffff,-42.254,-72.69,4.0,0,0.055445813,113.0,7.48,1332.25,2.42,85.42,92.38,97.436,bosque
85ceaecffffffff,-42.169,-72.543,1.0,0,0.026381157,0.0,7.48,1332.25,2.42,85.42,78.749,83.788,agua
85ceaedbfffffff,-42.382,-72.34,1.0,0,0.14379117,758.0,7.48,1332.25,2.42,85.42,70.434,75.288,bosque
85ceb02ffffffff,-42.298,-68.693,1.0,0,0.0007610916,1232.0,6.69,288.35,6.88,67.38,82.628,112.967,suelo_desnudo
85ceb053fffffff,-42.723,-67.798,1.0,0,0.015281909,1146.0,7.37,233.6,7.56,62.93,120.827,111.825,pastizal
85ceb057fffffff,-42.667,-67.97,8.0,0,0.016396802,1218.0,7.37,233.6,7.56,62.93,112.045,123.324,pastizal
85ceb097fffffff,-43.169,-68.465,1.0,0,0.013960141,893.0,9.36,281.05,7.2,59.61,168.527,72.976,pastizal
85ceb0a3fffffff,-42.822,-68.714,1.0,0,0.030148765,969.0,8.14,372.3,6.65,65.44,135.994,110.191,pastizal
85ceb0b7fffffff,-42.911,-68.849,1.0,0,0.01082295,1256.0,8.14,372.3,6.65,65.44,149.194,101.304,suelo_desnudo
85ceb0bbfffffff,-42.879,-68.541,1.0,0,0.02961148,1103.0,8.14,372.3,6.65,65.44,137.993,104.198,pastizal
85ceb0c3fffffff,-42.956,-67.89,19.0,0,0.02963233,782.0,9.36,281.05,7.2,59.61,144.746,92.24,pastizal
85ceb0d3fffffff,-43.101,-67.851,6.0,0,0.021572577,595.0,9.36,281.05,7.2,59.61,161.114,77.2,pastizal
85ceb0d7fffffff,-43.046,-68.023,8.0,0,0.009442465,927.0,9.36,281.05,7.2,59.61,153.381,86.888,pastizal
85ceb113fffffff,-42.446,-69.441,2.0,0,0.050224982,1031.0,7.39,459.9,6.09,68.89,124.067,123.506,suelo_desnudo
85ceb11bfffffff,-42.358,-69.305,1.0,0,0.11970674,961.0,7.39,459.9,6.09,68.89,115.754,115.202,pastizal
85ceb16ffffffff,-41.776,-69.448,1.0,0,0.007847583,1217.0,6.12,321.2,6.5,69.7,49.94,49.388,suelo_desnudo
85ceb183fffffff,-42.68,-69.542,5.0,0,0.06411637,1122.0,7.39,459.9,6.09,68.89,137.195,113.409,pastizal
85ceb193fffffff,-42.827,-69.506,5.0,0,0.028575154,455.0,7.39,459.9,6.09,68.89,129.385,100.719,suelo_desnudo
85ceb1a3fffffff,-42.416,-69.923,8.0,0,0.071639314,927.0,7.66,536.55,5.17,70.35,110.545,90.483,pastizal
85ceb1a7fffffff,-42.357,-70.096,5.0,0,0.076632515,1079.0,7.66,536.55,5.17,70.35,94.901,79.338,suelo_desnudo
85ceb1abfffffff,-42.329,-69.786,1.0,0,0.094652,1123.0,7.66,536.55,5.17,70.35,112.432,104.279,suelo_desnudo
85ceb203fffffff,-42.08,-67.359,1.0,0,0.0135212615,771.0,8.79,186.15,6.92,58.14,80.717,140.999,pastizal
85ceb20bfffffff,-41.992,-67.231,1.0,0,0.018093223,905.0,8.79,186.15,6.92,58.14,85.148,140.64,pastizal
85ceb213fffffff,-42.223,-67.319,2.0,0,0.015322505,706.0,8.79,186.15,6.92,58.14,93.111,155.475,pastizal
85ceb233fffffff,-41.97,-67.697,5.0,0,0.0030172393,1163.0,8.79,186.15,6.92,58.14,51.039,114.237,pastizal
85ceb247fffffff,-41.903,-67.104,2.0,0,0.007358828,729.0,11.1,208.05,6.32,52.88,91.649,140.881,pastizal
85ceb24ffffffff,-41.815,-66.977,13.0,0,0.0081452895,620.0,11.1,208.05,6.32,52.88,99.8,136.641,pastizal
85ceb26bfffffff,-41.618,-67.185,1.0,0,0.0017517329,1172.0,8.14,200.75,6.47,60.7,81.478,112.77,pastizal
85ceb26ffffffff,-41.563,-67.352,1.0,0,0.0062983213,1171.0,8.14,200.75,6.47,60.7,68.402,98.754,pastizal
85ceb273fffffff,-41.849,-67.272,1.0,0,0.012489847,737.0,8.14,200.75,6.47,60.7,76.595,127.101,pastizal
85ceb27bfffffff,-41.761,-67.144,3.0,0,0.011837861,751.0,8.14,200.75,6.47,60.7,85.186,126.648,pastizal
85ceb287fffffff,-42.401,-67.577,10.0,0,0.008109222,989.0,9.94,193.45,7.05,55.1,94.583,141.001,pastizal
85ceb28bfffffff,-42.367,-67.278,5.0,0,0.006975204,699.0,9.94,193.45,7.05,55.1,106.554,142.371,pastizal
85ceb28ffffffff,-42.312,-67.447,14.0,0,0.010938823,809.0,9.94,193.45,7.05,55.1,92.72,149.237,pastizal
85ceb293fffffff,-42.599,-67.366,3.0,0,0.0041302773,709.0,9.94,193.45,7.05,55.1,122.433,116.882,pastizal
85ceb29bfffffff,-42.51,-67.237,1.0,0,0.0132228285,643.0,9.94,193.45,7.05,55.1,120.7,126.451,pastizal
85ceb2b3fffffff,-42.346,-67.747,1.0,0,0.002389002,965.0,8.79,186.15,6.92,58.14,82.624,144.242,pastizal
85ceb2c3fffffff,-42.332,-66.98,8.0,0,0.0048504984,548.0,12.58,215.35,6.16,50.25,122.422,141.55,matorral
85ceb2c7fffffff,-42.278,-67.149,9.0,0,0.008190679,627.0,12.58,215.35,6.16,50.25,107.705,152.477,matorral
85ceb2cffffffff,-42.189,-67.022,33.0,0,0.009349329,595.0,12.58,215.35,6.16,50.25,110.743,143.291,pastizal
85ceb2d3fffffff,-42.475,-66.939,8.0,0,0.005346787,540.0,12.58,215.35,6.16,50.25,135.05,127.496,matorral
85ceb2dbfffffff,-42.385,-66.811,8.0,0,0.008525217,569.0,12.58,215.35,6.16,50.25,136.443,129.016,pastizal
85ceb31bfffffff,-41.746,-68.372,9.0,0,0.042852607,1338.0,8.37,266.45,5.65,62.51,19.501,60.218,pastizal
85ceb32bfffffff,-41.342,-68.783,6.0,0,0.04702197,909.0,8.37,266.45,5.65,62.51,12.489,6.943,pastizal
85ceb333fffffff,-41.573,-68.878,8.0,0,0.035399143,1078.0,8.37,266.45,5.65,62.51,39.048,33.286,pastizal
85ceb337fffffff,-41.515,-69.047,65.0,0,0.012959129,1134.0,8.37,266.45,5.65,62.51,41.446,24.439,pastizal
85ceb33bfffffff,-41.487,-68.746,1.0,0,0.08177269,934.0,8.37,266.45,5.65,62.51,26.769,22.759,pastizal
85ceb343fffffff,-41.571,-68.111,1.0,0,0.013811118,990.0,8.44,197.1,6.11,60.72,11.612,58.271,pastizal
85ceb347fffffff,-41.514,-68.279,1.0,0,0.0258545,1043.0,8.44,197.1,6.11,60.72,19.781,45.292,pastizal
85ceb353fffffff,-41.715,-68.073,98.0,0,0.0041413973,1128.0,8.44,197.1,6.11,60.72,8.889,72.954,pastizal
85ceb367fffffff,-41.256,-68.652,1.0,0,0.06910664,886.0,8.37,266.45,5.65,62.51,4.259,3.046,pastizal
85ceb37bfffffff,-41.37,-68.317,2.0,0,0.11110054,1011.0,8.37,266.45,5.65,62.51,34.998,30.517,pastizal
85ceb387fffffff,-42.008,-68.768,8.0,0,0.008412552,1614.0,5.69,233.6,7.1,68.29,62.925,80.636,pastizal
85ceb38ffffffff,-41.92,-68.635,1.0,0,0.0017960268,1244.0,5.69,233.6,7.1,68.29,48.312,71.633,pastizal
85ceb39bfffffff,-42.122,-68.427,1.0,0,0.0016560521,1435.0,5.69,233.6,7.1,68.29,54.977,97.218,pastizal
85ceb3c3fffffff,-41.946,-68.164,3.0,0,0.0063120704,1438.0,6.82,193.45,7.0,63.55,30.821,88.185,pastizal
85ceb3c7fffffff,-41.89,-68.334,4.0,0,0.0026325313,1329.0,6.82,193.45,7.0,63.55,28.439,75.898,pastizal
85ceb3d3fffffff,-42.09,-68.126,1.0,0,0.004177544,1398.0,6.82,193.45,7.0,63.55,46.914,103.606,pastizal
85ceb413fffffff,-43.861,-67.957,1.0,0,0.02795637,232.0,11.33,288.35,6.49,57.58,180.348,0.498,suelo_desnudo
85ceb417fffffff,-43.806,-68.133,1.0,0,0.004987357,257.0,11.33,288.35,6.49,57.58,176.277,2.419,suelo_desnudo
85ceb41bfffffff,-43.77,-67.823,2.0,0,0.08200891,386.0,11.33,288.35,6.49,57.58,178.227,6.912,pastizal
85ceb44bfffffff,-43.498,-67.423,1.0,0,0.009508558,281.0,12.03,233.6,6.31,55.2,140.29,21.06,matorral
85ceb453fffffff,-43.733,-67.514,26.0,0,0.0026435128,189.0,12.03,233.6,6.31,55.2,153.256,3.498,suelo_desnudo
85ceb457fffffff,-43.679,-67.689,1.0,0,0.00072546396,615.0,12.03,233.6,6.31,55.2,165.207,13.973,suelo_desnudo
85ceb45bfffffff,-43.643,-67.381,2.0,0,0.002870005,275.0,12.03,233.6,6.31,55.2,140.178,8.289,suelo_desnudo
85ceb483fffffff,-44.097,-68.052,2.0,0,0.00482623,469.0,10.43,251.85,6.19,60.37,155.954,27.425,suelo_desnudo
85ceb4a3fffffff,-43.841,-68.445,1.0,0,0.01275666,343.0,9.52,361.35,6.29,63.74,159.227,2.486,suelo_desnudo
85ceb4affffffff,-43.696,-68.484,1.0,0,0.009560185,397.0,9.52,361.35,6.29,63.74,164.428,17.398,suelo_desnudo
85ceb4bbfffffff,-43.897,-68.269,1.0,0,0.018130254,591.0,9.52,361.35,6.29,63.74,161.722,4.295,suelo_desnudo
85ceb4cffffffff,-43.824,-67.648,1.0,0,0.0037555117,231.0,11.25,229.95,6.19,58.2,166.637,2.443,suelo_desnudo
85ceb4d3fffffff,-44.114,-67.565,1.0,0,0.0011298341,284.0,11.25,229.95,6.19,58.2,165.783,34.511,suelo_desnudo
85ceb503fffffff,-43.324,-69.223,3.0,0,0.08226786,612.0,7.77,529.25,6.82,69.24,129.104,52.065,pastizal
85ceb507fffffff,-43.266,-69.398,16.0,0,0.053909734,1013.0,7.77,529.25,6.82,69.24,117.348,54.211,pastizal
85ceb50bfffffff,-43.235,-69.085,2.0,0,0.008009197,614.0,7.77,529.25,6.82,69.24,142.908,64.554,suelo_desnudo
85ceb517fffffff,-43.413,-69.361,7.0,0,0.022805076,916.0,7.77,529.25,6.82,69.24,114.148,38.921,pastizal
85ceb533fffffff,-43.209,-69.573,8.0,0,0.009290699,1362.0,7.03,514.65,6.11,71.01,105.321,60.108,suelo_desnudo
85ceb537fffffff,-43.15,-69.748,4.0,0,0.032409187,1150.0,7.03,514.65,6.11,71.01,94.326,59.883,pastizal
85ceb557fffffff,-43.292,-68.91,1.0,0,0.009836904,800.0,8.14,372.3,6.65,65.44,151.533,60.527,pastizal
85ceb577fffffff,-43.031,-69.296,3.0,0,0.056883197,797.0,7.03,514.65,6.11,71.01,133.324,81.407,pastizal
85ceb587fffffff,-43.649,-69.464,1.0,0,0.013568198,1216.0,7.77,529.25,6.82,69.24,92.467,11.421,pastizal
85ceb5abfffffff,-43.355,-69.537,11.0,0,0.017701592,1316.0,7.77,529.25,6.82,69.24,104.421,43.646,pastizal
85ceb5c7fffffff,-43.527,-69.01,4.0,0,0.040162757,775.0,9.82,419.75,6.4,62.82,131.164,34.801,pastizal
85ceb60ffffffff,-42.94,-67.113,1.0,0,0.010775811,85.0,13.72,222.65,5.78,50.15,121.254,79.498,suelo_desnudo
85ceb613fffffff,-43.227,-67.029,1.0,0,0.009566856,150.0,13.72,222.65,5.78,50.15,107.451,50.174,matorral
85ceb623fffffff,-42.832,-67.456,4.0,0,0.0027319656,640.0,12.03,215.35,6.6,52.35,141.711,92.08,pastizal
85ceb62bfffffff,-42.743,-67.325,1.0,0,0.0055486225,449.0,12.03,215.35,6.6,52.35,137.787,100.745,pastizal
85ceb62ffffffff,-42.688,-67.496,1.0,0,0.008716623,545.0,12.03,215.35,6.6,52.35,125.841,108.393,pastizal
85ceb653fffffff,-43.099,-66.6,1.0,0,0.0053409883,147.0,13.72,222.65,5.78,50.15,75.882,54.488,matorral
85ceb65bfffffff,-43.009,-66.472,1.0,0,0.008496274,111.0,13.72,222.65,5.78,50.15,70.265,56.949,matorral
85ceb663fffffff,-42.707,-67.026,26.0,0,0.009180156,147.0,12.58,215.35,6.16,50.25,126.336,106.198,matorral
85ceb667fffffff,-42.653,-67.196,4.0,0,0.009282864,455.0,12.58,215.35,6.16,50.25,135.331,110.625,pastizal
85ceb66bfffffff,-42.617,-66.897,8.0,0,0.027557181,174.0,12.58,215.35,6.16,50.25,123.561,112.218,matorral
85ceb66ffffffff,-42.564,-67.067,2.0,0,0.012056,624.0,12.58,215.35,6.16,50.25,134.412,121.416,pastizal
85ceb673fffffff,-42.85,-66.984,4.0,0,0.009052902,74.0,12.58,215.35,6.16,50.25,115.515,90.733,suelo_desnudo
85ceb67bfffffff,-42.76,-66.855,5.0,0,0.020948714,96.0,12.58,215.35,6.16,50.25,111.395,97.138,matorral
85cf120bfffffff,-51.073,-72.123,2.0,0,0.045681763,286.0,3.93,594.95,6.36,79.66,53.089,13.023,pastizal
85cf1217fffffff,-51.264,-72.472,1.0,0,0.08690744,639.0,3.93,594.95,6.36,79.66,30.894,20.371,pastizal
85cf123bfffffff,-50.959,-72.54,1.0,0,0.072496645,210.0,3.93,594.95,6.36,79.66,64.974,39.919,pastizal
85cf1253fffffff,-51.184,-71.707,6.0,0,0.01123418,392.0,4.45,423.4,6.69,76.96,56.784,11.735,pastizal
85cf125bfffffff,-51.088,-71.535,3.0,0,0.003707341,321.0,4.45,423.4,6.69,76.96,72.717,3.574,pastizal
85cf127bfffffff,-50.825,-71.986,1.0,0,0.012983249,572.0,3.93,594.95,6.36,79.66,56.271,28.702,pastizal
85cf128bfffffff,-51.473,-72.228,3.0,0,0.091752276,384.0,3.76,1168.0,6.12,87.25,10.174,0.254,pastizal
85cf1293fffffff,-51.722,-72.369,52.0,0,0.23558092,130.0,3.76,1168.0,6.12,87.25,18.626,6.042,pastizal
85cf129bfffffff,-51.625,-72.193,19.0,0,0.05496653,265.0,3.76,1168.0,6.12,87.25,4.868,1.893,pastizal
85cf12affffffff,-51.15,-72.891,2.0,0,0.0029229603,617.0,3.66,1500.15,6.28,89.23,57.077,51.889,bosque
85cf12c3fffffff,-51.432,-71.843,5.0,0,0.058375385,634.0,3.62,890.6,6.48,85.91,30.823,25.596,pastizal
85cf12d3fffffff,-51.584,-71.807,1.0,0,0.010747911,537.0,3.62,890.6,6.48,85.91,28.375,12.346,pastizal
85cf162ffffffff,-51.818,-72.546,14.0,0,0.01402349,0.0,5.1,854.1,6.63,85.96,33.922,22.278,agua
85cf1643fffffff,-52.093,-71.485,1.0,0,0.012521893,244.0,4.91,543.85,6.98,82.64,75.969,20.408,pastizal
85cf1647fffffff,-52.039,-71.697,4.0,0,0.0126527855,237.0,4.91,543.85,6.98,82.64,62.097,16.987,pastizal
85cf166ffffffff,-51.681,-71.982,2.0,0,0.018949468,203.0,5.13,598.6,7.02,82.96,19.504,0.608,pastizal
85cf16d3fffffff,-52.645,-71.547,1.0,0,0.11928968,0.0,4.48,901.55,7.08,87.43,126.732,75.648,agua
85cf16d7fffffff,-52.591,-71.762,1.0,0,0.022171266,0.0,4.48,901.55,7.08,87.43,116.377,75.718,agua
85cf8003fffffff,-48.104,-69.146,4.0,0,0.092914574,555.0,5.78,244.55,7.66,67.03,108.78,103.577,suelo_desnudo
85cf8007fffffff,-48.051,-69.339,1.0,0,0.35213578,800.0,5.78,244.55,7.66,67.03,102.88,93.258,pastizal
85cf800bfffffff,-48.009,-68.995,14.0,0,0.2270275,554.0,5.78,244.55,7.66,67.03,124.266,100.118,otro_0
85cf800ffffffff,-47.956,-69.187,3.0,0,0.00061415404,712.0,5.78,244.55,7.66,67.03,118.32,108.394,suelo_desnudo
85cf8013fffffff,-48.253,-69.105,15.0,0,0.46860716,731.0,5.78,244.55,7.66,67.03,101.104,101.279,pastizal
85cf8017fffffff,-48.2,-69.298,159.0,1,0.0015035549,765.0,5.78,244.55,7.66,67.03,93.265,89.191,pastizal
85cf806bfffffff,-47.617,-68.927,31.0,0,0.016131805,561.0,5.68,204.4,7.42,67.66,116.829,109.406,pastizal
85cf8073fffffff,-47.86,-69.036,16.0,0,0.0040197414,814.0,5.68,204.4,7.42,67.66,133.745,108.061,suelo_desnudo
